web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1684182477-4318","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","15:00","Mayormente cubierto","18°","13 km/h","68%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4319","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","15:30","Mayormente cubierto","19°","17 km/h","64%","1016 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4320","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","16:00","Mayormente cubierto","19°","15 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4321","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","16:30","Mayormente cubierto","18°","6 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4322","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","17:00","Mayormente cubierto","18°","9 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4323","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","17:30","Parcialmente cubierto","18°","6 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4324","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","18:00","Mayormente cubierto","18°","2 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4325","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","18:30","Parcialmente cubierto","18°","9 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4326","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","19:00","Parcialmente cubierto","18°","7 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4327","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","19:30","Parcialmente cubierto","18°","15 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4328","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","20:00","Parcialmente cubierto","18°","7 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4329","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","20:30","Parcialmente cubierto","17°","7 km/h","72%","1018 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4330","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","21:00","Nubes dispersas","17°","9 km/h","72%","1018 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4331","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","21:30","Nubes dispersas","16°","6 km/h","77%","1018 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4332","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","22:00","Nubes dispersas","16°","9 km/h","77%","1019 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4333","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","22:30","Nubes dispersas","16°","7 km/h","77%","1019 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4334","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","23:00","Nubes dispersas","16°","11 km/h","72%","1019 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182477-4335","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Sábado 30 Marzo 2019","23:30","Nubes dispersas","16°","11 km/h","72%","1018 hPa","https://www.tutiempo.net/registros/gclp/30-marzo-2019.html"
"1684182481-4336","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","23:00","Nubes dispersas","17°","13 km/h","68%","1017 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4337","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","","","","","","","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4338","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","23:30","Nubes dispersas","17°","17 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4339","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","Lunes 1 Abril 2019","","","","","","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4340","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","Hora","Condiciones meteorológicasCM","Tem.","Viento","Hum.","Presión","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4341","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","01:00","Nubes dispersas","16°","15 km/h","72%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4342","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","01:30","Nubes dispersas","17°","15 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4343","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","02:00","Nubes dispersas","16°","13 km/h","72%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4344","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","02:30","Nubes dispersas","17°","13 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4345","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","03:00","Nubes dispersas","17°","19 km/h","77%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4346","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","03:30","Mayormente cubierto","17°","20 km/h","77%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4347","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","04:00","Mayormente cubierto","17°","19 km/h","77%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4348","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","04:30","Mayormente cubierto","17°","15 km/h","72%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4349","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","05:00","Nubes dispersas","16°","11 km/h","77%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4350","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","05:30","Nubes dispersas","16°","9 km/h","72%","1014 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4351","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","06:00","Nubes dispersas","17°","7 km/h","63%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4352","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","06:30","Nubes dispersas","16°","7 km/h","68%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4353","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","07:00","Nubes dispersas","15°","9 km/h","72%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4354","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","07:30","Nubes dispersas","15°","6 km/h","72%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4355","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","08:00","Nubes dispersas","15°","6 km/h","77%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4356","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","08:30","Nubes dispersas","16°","7 km/h","72%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4357","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","09:00","Nubes dispersas","18°","4 km/h","64%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4358","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","09:30","Nubes dispersas","19°","7 km/h","60%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4359","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","10:00","Nubes dispersas","20°","11 km/h","64%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4360","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","10:30","Nubes dispersas","20°","13 km/h","64%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4361","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","11:00","Nubes dispersas","20°","15 km/h","64%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4362","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","11:30","Nubes dispersas","20°","15 km/h","64%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4363","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","12:00","Nubes dispersas","20°","13 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4364","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","12:30","Parcialmente cubierto","20°","13 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4365","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","13:00","Mayormente cubierto","19°","13 km/h","73%","1016 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4366","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","13:30","Mayormente cubierto","19°","9 km/h","73%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4367","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","14:00","Mayormente cubierto","18°","6 km/h","73%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4368","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","14:30","Mayormente cubierto","18°","6 km/h","73%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4369","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","15:00","Llovizna","19°","4 km/h","73%","1015 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4370","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","15:30","Mayormente cubierto","18°","7 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4371","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","16:00","Lluvia ligera","18°","6 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4372","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","16:30","Mayormente cubierto","19°","4 km/h","73%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4373","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","17:00","Mayormente cubierto","19°","6 km/h","73%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4374","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","17:30","Mayormente cubierto","19°","7 km/h","73%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4375","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","18:00","Mayormente cubierto","19°","7 km/h","68%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4376","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","18:30","Mayormente cubierto","19°","6 km/h","68%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4377","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","19:00","Mayormente cubierto","19°","6 km/h","73%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4378","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","19:30","Mayormente cubierto","18°","4 km/h","77%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4379","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","20:00","Parcialmente cubierto","18°","En calma","77%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4380","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","20:30","Parcialmente cubierto","18°","2 km/h","73%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4381","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","21:00","Parcialmente cubierto","18°","En calma","73%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4382","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","21:30","Nubes dispersas","18°","7 km/h","73%","1013 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4383","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","22:00","Nubes dispersas","17°","7 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4384","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","22:30","Nubes dispersas","17°","6 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4385","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","23:00","Nubes dispersas","17°","6 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182481-4386","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Domingo 31 Marzo 2019","23:30","Nubes dispersas","17°","7 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/1-abril-2019.html"
"1684182485-4387","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","00:00","Nubes dispersas","17°","9 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4388","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","","","","","","","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4389","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","00:30","Nubes dispersas","17°","9 km/h","72%","1014 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4390","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","01:00","Nubes dispersas","17°","9 km/h","77%","1013 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4391","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","01:30","Nubes dispersas","17°","9 km/h","72%","1013 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4392","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","02:00","Nubes dispersas","17°","11 km/h","72%","1013 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4393","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","02:30","Nubes dispersas","17°","9 km/h","77%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4394","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","03:00","Nubes dispersas","16°","9 km/h","82%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4395","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","03:30","Nubes dispersas","16°","9 km/h","82%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4396","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","04:00","Nubes dispersas","17°","9 km/h","77%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4397","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","04:30","Nubes dispersas","17°","7 km/h","82%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4398","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","05:00","Nubes dispersas","17°","6 km/h","82%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4399","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","05:30","Parcialmente cubierto","17°","7 km/h","82%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4400","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","06:00","Parcialmente cubierto","17°","7 km/h","82%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4401","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","06:30","Mayormente cubierto","17°","9 km/h","82%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4402","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","07:00","Mayormente cubierto","17°","2 km/h","82%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4403","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","07:30","Mayormente cubierto","17°","4 km/h","82%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4404","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","08:00","Mayormente cubierto","17°","7 km/h","82%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4405","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","08:30","Mayormente cubierto","17°","4 km/h","82%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4406","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","09:00","Parcialmente cubierto","18°","6 km/h","77%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4407","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","09:30","Parcialmente cubierto","19°","6 km/h","73%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4408","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","10:00","Parcialmente cubierto","19°","7 km/h","73%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4409","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","10:30","Parcialmente cubierto","20°","7 km/h","68%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4410","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","11:00","Parcialmente cubierto","20°","7 km/h","68%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4411","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","11:30","Nubes dispersas","20°","11 > 30 km/h","68%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4412","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","12:00","Nubes dispersas","20°","13 > 32 km/h","68%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4413","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","12:30","Nubes dispersas","20°","13 km/h","68%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4414","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","13:00","Nubes dispersas","20°","15 km/h","73%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4415","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","13:30","Nubes dispersas","20°","17 km/h","73%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4416","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","14:00","Nubes dispersas","20°","15 km/h","68%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4417","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","14:30","Nubes dispersas","21°","11 km/h","64%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4418","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","15:00","Nubes dispersas","21°","11 km/h","69%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4419","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","15:30","Nubes dispersas","21°","11 km/h","64%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4420","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","16:00","Nubes dispersas","21°","13 km/h","64%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4421","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","16:30","Nubes dispersas","21°","11 km/h","56%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4422","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","17:00","Nubes dispersas","22°","13 km/h","60%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4423","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","17:30","Parcialmente cubierto","21°","17 km/h","69%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4424","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","18:00","Parcialmente cubierto","21°","13 km/h","69%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4425","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","18:30","Mayormente cubierto","20°","20 km/h","73%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4426","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","19:00","Mayormente cubierto","20°","19 km/h","68%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4427","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","19:30","Mayormente cubierto","20°","17 km/h","68%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4428","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","20:00","Mayormente cubierto","19°","19 km/h","73%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4429","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","20:30","Mayormente cubierto","19°","19 km/h","73%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4430","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","21:00","Parcialmente cubierto","19°","13 km/h","73%","1010 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4431","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","21:30","Parcialmente cubierto","19°","13 km/h","73%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4432","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","22:00","Parcialmente cubierto","19°","13 km/h","78%","1011 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4433","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","22:30","Nubes dispersas","18°","7 km/h","83%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4434","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","23:00","Mayormente cubierto","19°","7 km/h","78%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182485-4435","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Martes 2 Abril 2019","23:30","Mayormente cubierto","19°","7 km/h","73%","1012 hPa","https://www.tutiempo.net/registros/gclp/2-abril-2019.html"
"1684182489-4436","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Miércoles 3 Abril 2019","00:00","Mayormente cubierto","19°","7 km/h","78%","1012 hPa","https://www.tutiempo.net/registros/gclp/3-abril-2019.html"
"1684182489-4437","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Miércoles 3 Abril 2019","","","","","","","https://www.tutiempo.net/registros/gclp/3-abril-2019.html"
"1684182489-4438","https://www.tutiempo.net/registros/gclp/1-enero-2019.html","Miércoles 3 Abril 2019","00:30","Mayormente cubierto","19°","9 km/h","78%","1012 hPa","https://www.tutiempo.net/registros/gclp/3-abril-2019.html"
