web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1680698298-746","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","01:00","Mayormente cubierto","19°","17 km/h","78%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-747","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","01:30","Mayormente cubierto","18°","19 km/h","83%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-748","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","02:00","Mayormente cubierto","18°","20 km/h","77%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-749","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","02:30","Mayormente cubierto","19°","17 km/h","68%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-750","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","03:00","Mayormente cubierto","19°","19 km/h","68%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-751","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","03:30","Mayormente cubierto","20°","7 km/h","64%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-752","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","04:00","Mayormente cubierto","19°","15 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-753","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","04:30","Mayormente cubierto","19°","13 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-754","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","05:00","Mayormente cubierto","18°","17 km/h","83%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-755","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","05:30","Cielo cubierto","18°","28 km/h","83%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-756","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","06:00","Mayormente cubierto","18°","26 km/h","83%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-757","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","06:30","Mayormente cubierto","18°","13 km/h","83%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-758","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","07:00","Mayormente cubierto","18°","15 km/h","83%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-759","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","07:30","Mayormente cubierto","19°","20 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-760","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","08:00","Mayormente cubierto","19°","15 km/h","73%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-761","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","08:30","Parcialmente cubierto","19°","9 km/h","68%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-762","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","09:00","Parcialmente cubierto","20°","9 km/h","64%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-763","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","09:30","Nubes dispersas","21°","15 km/h","64%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-764","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","10:00","Parcialmente cubierto","22°","20 km/h","60%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-765","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","10:30","Parcialmente cubierto","22°","20 km/h","57%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-766","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","11:00","Parcialmente cubierto","22°","22 km/h","60%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-767","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","11:30","Parcialmente cubierto","22°","24 km/h","60%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-768","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","12:00","Parcialmente cubierto","23°","24 km/h","61%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-769","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","12:30","Parcialmente cubierto","22°","28 km/h","60%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-770","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","13:00","Parcialmente cubierto","23°","28 > 61 km/h","57%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-771","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","13:30","Parcialmente cubierto","23°","32 km/h","57%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-772","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","14:00","Parcialmente cubierto","23°","32 km/h","57%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-773","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","14:30","Parcialmente cubierto","23°","32 km/h","57%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-774","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","15:00","Parcialmente cubierto","23°","28 km/h","57%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-775","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","15:30","Mayormente cubierto","22°","28 km/h","60%","1016 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-776","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","16:00","Mayormente cubierto","22°","26 km/h","57%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-777","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","16:30","Mayormente cubierto","22°","24 km/h","60%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-778","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","17:00","Mayormente cubierto","21°","24 km/h","64%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-779","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","17:30","Mayormente cubierto","21°","17 km/h","64%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-780","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","18:00","Parcialmente cubierto","21°","19 km/h","64%","1017 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-781","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","18:30","Parcialmente cubierto","20°","9 km/h","68%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-782","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","19:00","Nubes dispersas","20°","7 km/h","64%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-783","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","19:30","Nubes dispersas","19°","13 km/h","68%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-784","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","20:00","Nubes dispersas","20°","13 km/h","64%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-785","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","20:30","Nubes dispersas","19°","15 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-786","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","21:00","Parcialmente cubierto","19°","13 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-787","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","21:30","Parcialmente cubierto","19°","11 km/h","68%","1019 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-788","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","22:00","Parcialmente cubierto","19°","13 km/h","68%","1019 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-789","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","22:30","Parcialmente cubierto","19°","15 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-790","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","23:00","Parcialmente cubierto","19°","15 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698298-791","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Viernes 16 Diciembre 2022","23:30","Parcialmente cubierto","19°","13 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/16-diciembre-2022.html"
"1680698302-792","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","00:00","Parcialmente cubierto","19°","11 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-793","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-794","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","00:30","Mayormente cubierto","19°","11 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-795","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","01:00","Mayormente cubierto","19°","13 km/h","78%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-796","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","01:30","Mayormente cubierto","19°","11 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-797","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","02:00","Mayormente cubierto","19°","11 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-798","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","02:30","Mayormente cubierto","19°","9 km/h","68%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-799","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","03:00","Parcialmente cubierto","18°","11 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-800","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","03:30","Parcialmente cubierto","18°","9 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-801","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","04:00","Mayormente cubierto","19°","11 km/h","68%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-802","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","04:30","Mayormente cubierto","19°","9 km/h","68%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-803","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","05:00","Mayormente cubierto","19°","9 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-804","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","05:30","Mayormente cubierto","19°","9 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-805","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","06:00","Mayormente cubierto","19°","9 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-806","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","06:30","Mayormente cubierto","19°","11 km/h","73%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-807","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","07:00","Mayormente cubierto","19°","9 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-808","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","07:30","Mayormente cubierto","19°","11 km/h","68%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-809","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","08:00","Mayormente cubierto","19°","11 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-810","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","08:30","Mayormente cubierto","20°","11 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-811","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","09:00","Mayormente cubierto","20°","13 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-812","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","09:30","Mayormente cubierto","20°","13 km/h","64%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-813","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","10:00","Mayormente cubierto","21°","13 km/h","60%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-814","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","10:30","Mayormente cubierto","21°","13 km/h","60%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-815","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","11:00","Mayormente cubierto","21°","15 km/h","60%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-816","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","11:30","Mayormente cubierto","21°","13 km/h","60%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-817","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","12:00","Mayormente cubierto","22°","11 km/h","53%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-818","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","12:30","Mayormente cubierto","22°","9 km/h","53%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-819","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","13:00","Mayormente cubierto","22°","7 km/h","57%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-820","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","13:30","Parcialmente cubierto","22°","11 km/h","53%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-821","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","14:00","Parcialmente cubierto","22°","15 km/h","57%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-822","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","14:30","Parcialmente cubierto","23°","15 km/h","57%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-823","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","15:00","Nubes dispersas","23°","13 km/h","61%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-824","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","15:30","Parcialmente cubierto","22°","15 km/h","69%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-825","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","16:00","Parcialmente cubierto","21°","11 km/h","69%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-826","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","16:30","Mayormente cubierto","21°","11 km/h","69%","1018 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-827","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","17:00","Mayormente cubierto","21°","13 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-828","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","17:30","Mayormente cubierto","21°","11 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-829","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","18:00","Nubes dispersas","21°","9 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-830","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","18:30","Nubes dispersas","20°","7 km/h","68%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-831","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","19:00","Nubes dispersas","20°","9 km/h","68%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-832","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","19:30","Nubes dispersas","19°","9 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-833","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","20:00","Nubes dispersas","19°","9 km/h","73%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-834","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","20:30","Nubes dispersas","19°","11 km/h","73%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-835","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","21:00","Nubes dispersas","19°","11 km/h","73%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-836","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","21:30","Nubes dispersas","18°","11 km/h","77%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-837","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","22:00","Nubes dispersas","18°","11 km/h","77%","1020 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-838","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","22:30","Nubes dispersas","18°","11 km/h","77%","1021 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-839","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","23:00","Nubes dispersas","18°","11 km/h","77%","1021 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698302-840","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Sábado 17 Diciembre 2022","23:30","Parcialmente cubierto","18°","13 km/h","77%","1021 hPa","https://www.tutiempo.net/registros/gclp/17-diciembre-2022.html"
"1680698305-841","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","00:00","Mayormente cubierto","18°","11 km/h","77%","1021 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-842","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-843","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","00:30","Parcialmente cubierto","19°","11 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-844","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","01:00","Parcialmente cubierto","18°","9 km/h","77%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-845","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","01:30","Parcialmente cubierto","18°","11 km/h","77%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-846","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","02:00","Nubes dispersas","18°","11 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-847","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","02:30","Nubes dispersas","18°","11 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-848","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","03:00","Mayormente cubierto","18°","11 km/h","77%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-849","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","03:30","Mayormente cubierto","19°","9 km/h","78%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-850","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","04:00","Mayormente cubierto","19°","9 km/h","78%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-851","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","04:30","Mayormente cubierto","19°","7 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-852","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","05:00","Mayormente cubierto","19°","4 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-853","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","05:30","Mayormente cubierto","20°","4 km/h","78%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-854","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","06:00","Mayormente cubierto","20°","11 km/h","78%","1020 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-855","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","06:30","Mayormente cubierto","20°","9 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-856","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","07:00","Mayormente cubierto","20°","11 km/h","78%","1021 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-857","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","07:30","Parcialmente cubierto","20°","9 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-858","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","08:00","Parcialmente cubierto","20°","9 km/h","78%","1021 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-859","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","08:30","Nubes dispersas","20°","7 km/h","78%","1021 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-860","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","09:00","Nubes dispersas","21°","7 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
"1680698305-861","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 18 Diciembre 2022","09:30","Parcialmente cubierto","21°","7 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/18-diciembre-2022.html"
